ID,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,B_year,NoOf_sickPersons,hhsize,visit_gov_hosp,visit_pvt_hosp,impatient_gov,impatient_pvt,chronic_illness,hhfoodexppm,haif_income,hhexppm,hhincomepm
133043091,33,2,1,133043,9,1,1,1,1,1,1,2,88,8,30,1,1,1,2,9,10,7,2, , ,7,1988,2,1,2,1,2,2,1,13165.714,18053.5725,37274.008,36107.145
133044011,33,2,2,133044,1,1,1,1,1,1,1,1,64,1,55,1,1,1,2,9,10,1,1,6113,1120,5,1964,1,2,2,2,2,2,2,23142.857,17046.453,35878.148,34092.906
133044021,33,2,2,133044,2,1,1,1,1,1,1,2,56,4,62,1,1,1,7,9,12,4,2, , ,7,1956,2,1,2,2,2,2,1,14995.715,11044.2615,29850.811,22088.523
133044061,33,2,2,133044,6,1,1,1,1,1,1,1,54,9,64,1,1,1,2,9,10,5,2, , ,7,1954,1,1,2,2,2,2,2,23297.143,15825,43439.609,31650
133045051,33,2,2,133045,5,1,1,1,1,1,1,2,47,5,71,1,1,1,1,9,4,1,1,9411,10614,6,1947,2,1,1,1,2,2,1,13782.857,15197.8575,48629.059,30395.715
133045071,33,2,2,133045,7,1,1,1,1,1,1,2,58,3,60,1,1,1,7,9,10,1,1,7512,10619,5,1958,2,1,1,2,2,2,1,10332.857,15620.293,24339.113,31240.586
133046011,33,2,3,133046,1,1,1,1,1,1,1,1,87,1,32,1,1,1,7,9,10,1,1,7531,14109,3,1987,1,1,2,2,2,2,2,12261.429,9857.1425,18701.428,19714.285
133046041,33,2,3,133046,4,1,1,1,1,1,1,1,59,2,60,1,1,1,2,9,6,1,1,6113,1120,5,1959,2,2,2,1,2,2,2,21642.857,13650,39656.145,27300
133046051,33,2,3,133046,5,1,1,1,1,1,1,2,55,1,64,1,1,1,4,9,10,7,2, , ,7,1955,1,1,2,1,2,1,2,27557.143,15126.1905,40915.477,30252.381
133047021,33,2,4,133047,2,1,1,1,1,1,1,2,51,9,67,1,1,1,4,9,2,7,2, , ,7,1951,1,1,2,2,2,2,2,22178.572,19757.1425,52585.066,39514.285
133047041,33,2,4,133047,4,1,1,1,1,1,1,2,83,12,35,1,1,1,2,9,10,7,2, , ,7,1983,1,2,2,2,2,2,2,16350,10169.4045,40524.25,20338.809
133047061,33,2,4,133047,6,1,1,1,1,1,1,2,58,11,60,1,1,1,4,9,3,7,2, , ,7,1958,2,1,2,2,2,2,2,21021.428,14801.1905,36005.336,29602.381
133047091,33,2,4,133047,9,1,1,1,1,1,1,1,78,5,40,1,1,1,2,9,10,1,1,9211,1611,3,1978,2,2,2,1,2,2,2,11121.429,20235.715,29417.965,40471.43
133048011,33,2,4,133048,1,1,1,1,1,1,1,1,68,10,50,1,1,1,2,9,13,1,1,6114,1271,5,1968,1,2,2,2,2,2,2,21034.285,20421.4275,46291.102,40842.855
133048041,33,2,4,133048,4,1,1,1,1,1,1,2,52,1,67,1,1,1,4,9,10,1,1,6114,1271,5,1952,1,1,1,2,2,2,2,24132.857,18775,38015.109,37550
133048081,33,2,4,133048,8,1,1,1,1,1,1,1,65,5,53,1,1,1,2,9,7,1,1,7116,41003,2,1965,2,1,1,2,2,2,1,12745.714,22107.1425,24324.48,44214.285
133049011,33,2,5,133049,1,1,1,1,1,1,1,1,66,12,52,1,1,1,2,9,19,1,1,9998,99998,3,1966,2,1,2,2,2,2,2,11498.571,17455.953,24040.438,34911.906
133049071,33,2,5,133049,7,1,1,1,1,1,1,2,38,5,81,1,1,1,4,9,4,9,2, , ,7,1938,2,2,2,1,2,2,1,18865.715,15033.333,40009.844,30066.666
133049081,33,2,5,133049,8,1,1,1,1,1,1,1,61,6,57,1,1,1,2,9,6,1,1,6111,1132,5,1961,1,2,2,2,2,2,2,17635.715,16345.2385,29981.586,32690.477
133050021,33,2,5,133050,2,1,1,1,1,1,1,2,67,10,51,1,1,1,2,9,5,7,2, , ,7,1967,2,1,2,1,2,2,1,17824.285,19565.4765,47807,39130.953
133050041,33,2,5,133050,4,1,1,1,1,1,1,1,51,7,67,1,1,1,2,9,11,1,1,6116,1261,5,1951,2,1,2,1,2,2,1,18214.285,10939.285,34892.727,21878.57
133052021,33,2,6,133052,2,1,1,1,1,1,1,1,88,8,30,1,1,1,2,9,10,1,1,8332,8931,3,1988,2,2,2,2,2,2,2,24355.715,18526.1915,70557.414,37052.383
133052041,33,2,6,133052,4,1,1,1,1,1,1,2,68,5,51,1,1,1,2,9,11,1,1,9112,86101,1,1968,2,1,2,2,2,2,1,17142.857,21401.4275,80373.805,42802.855
133052071,33,2,6,133052,7,1,1,1,1,1,1,1,84,8,34,1,1,1,2,9,13,1,1,9112,42902,3,1984,1,2,2,2,2,2,2,10825.714,14900,24559.92,29800
133052081,33,2,6,133052,8,1,1,1,1,1,1,1,76,8,42,1,1,1,2,9,10,1,1,6224,3116,3,1976,2,2,2,2,2,2,1,18780,19253.5725,45573.742,38507.145
133052101,33,2,6,133052,10,1,1,1,1,1,1,1,49,8,69,1,1,1,2,9,6,1,1,7313,23922,5,1949,1,1,1,2,2,2,2,12064.286,15117.917,30804.486,30235.834
133053091,33,2,7,133053,9,1,1,1,1,1,1,1,41,3,78,2,1,1,2,9,4,9,2, , ,7,1941,2,1,1,2,1,2,1,8498.5713,14244.6425,31087.715,28489.285
133054011,33,2,8,133054,1,1,1,1,1,1,1,1,58,3,61,1,1,1,2,9,10,1,1,9211,1611,3,1958,1,1,2,1,2,2,2,21175.715,14129.881,49291.082,28259.762
133054041,33,2,8,133054,4,1,1,1,1,1,1,1,42,12,76,1,1,1,2,9,4,9,2, , ,7,1942,2,1,1,2,2,2,1,31255.715,16741.668,51543.797,33483.336
133054051,33,2,8,133054,5,1,1,1,1,1,1,1,68,10,50,1,1,1,2,9,4,1,1,6113,1120,5,1968,2,1,2,2,2,2,1,17284.285,16406.9845,37576.203,32813.969
133054071,33,2,8,133054,7,1,1,1,1,1,1,2,81,4,38,1,1,1,2,9,11,7,2, , ,7,1981,1,2,2,2,2,2,2,14370,11688.6905,28937.201,23377.381
133054081,33,2,8,133054,8,1,1,1,1,1,1,2,58,1,61,1,1,1,2,9,6,7,2, , ,7,1958,2,1,2,1,2,2,1,8082.8574,17471.4295,19255.391,34942.859
133054091,33,2,8,133054,9,1,1,1,1,1,1,2,85,12,33,1,1,1,2,9,10,1,1,6111,1131,5,1985,1,1,2,1,2,2,2,13564.285,16892.8575,21633.76,33785.715
133055021,33,2,8,133055,2,1,1,1,1,1,1,1,32,6,87,2,1,1,2,9,1,9,2, , ,7,1932,1,1,1,2,2,2,2,15111.429,9432.1425,19749.047,18864.285
133055051,33,2,8,133055,5,1,1,1,1,1,1,2,52,5,67,1,1,1,7,9,2,1,1,9211,1284,3,1952,2,1,1,2,2,2,2,8241.4287,12617.8575,14384.929,25235.715
133055071,33,2,8,133055,7,1,1,1,1,1,1,1,72,11,46,1,1,1,2,9,2,1,1,9211,96099,3,1972,2,1,1,2,1,2,1,17781.428,15853.5715,53151.598,31707.143
133055081,33,2,8,133055,8,1,1,1,1,1,1,1,69,4,50,1,1,1,2,9,4,1,1,9211,1619,3,1969,2,2,2,2,1,2,2,16915.715,17967.8575,62758.207,35935.715
133056021,33,2,9,133056,2,1,1,1,1,1,1,1,88,4,31,1,1,1,2,9,9,1,1,6111,1132,5,1988,1,1,2,2,2,2,2,17794.285,21111.1545,45607.152,42222.309
133056071,33,2,9,133056,7,1,1,1,1,1,1,2,45,2,74,1,1,1,4,9,19,9,2, , ,7,1945,2,1,2,1,2,2,1,11211.429,10631.5235,23187.762,21263.047
133056091,33,2,9,133056,9,1,1,1,1,1,1,1,64,9,55,1,1,1,2,9,7,1,1,6113,1120,5,1964,2,1,2,2,2,2,2,17738.572,18660.3575,39348.801,37320.715
133057031,33,2,9,133057,3,1,1,1,1,1,1,2,76,1,43,1,1,1,2,9,11,1,1,5221,47596,5,1976,2,1,2,2,2,2,1,28542.857,21676.715,68686.563,43353.43
133057071,33,2,9,133057,7,1,1,1,1,1,1,2,66,6,53,1,1,1,4,9,9,1,1,6113,1120,5,1966,2,1,1,2,1,2,1,13465.714,11957.7385,17830.678,23915.477
133057091,33,2,9,133057,9,1,1,1,1,1,1,2,29,10,89,1,1,1,4,9,11,4,2, , ,7,1929,2,1,2,2,1,2,1,10165.714,21144.8575,25282.047,42289.715
133057101,33,2,9,133057,10,1,1,1,1,1,1,1,71,4,48,1,1,1,2,9,9,1,1,1412,56101,5,1971,1,1,2,2,2,2,2,19628.572,10000,24969.986,20000
133058091,33,2,10,133058,9,1,1,1,1,1,1,1,78,9,41,1,1,1,2,9,19,1,1,7116,41003,3,1978,1,1,2,2,2,2,2,11310,16308.5715,42086.141,32617.143
133059041,33,2,1,133059,4,1,1,1,1,1,1,1,66,6,52,1,1,1,2,9,10,1,1,7115,41003,3,1966,2,2,2,1,2,2,1,31320,18554.7615,65562.414,37109.523
133059051,33,2,1,133059,5,1,1,1,1,1,1,1,64,2,54,1,1,1,2,9,1,1,1,9211,1611,3,1964,1,1,2,2,1,2,2,9351.4287,21113.0955,30274.766,42226.191
133059071,33,2,1,133059,7,1,1,1,1,1,1,1,60,5,58,1,1,1,2,9,5,1,1,6113,1120,5,1960,2,1,2,2,2,2,2,27064.285,16034.048,59108.438,32068.096
133059091,33,2,1,133059,9,1,1,1,1,1,1,1,74,4,44,1,1,1,2,9,8,1,1,9211,1611,3,1974,2,2,2,2,2,2,2,17391.428,20621.4275,41433.488,41242.855
133060081,33,2,10,133060,8,1,1,1,1,1,1,1,57,3,62,1,1,1,2,9,3,1,1,6224,3112,3,1957,3,1,2,2,1,2,1,19015.715,18732.1425,37991.441,37464.285
133060091,33,2,10,133060,9,1,1,1,1,1,1,1,59,6,60,1,1,1,2,9,4,1,1,6224,3112,3,1959,1,1,1,2,2,2,2,23130,17585.715,30703.68,35171.43
133060101,33,2,10,133060,10,1,1,1,1,1,1,1,35,4,84,1,1,1,2,9,10,9,2, , ,7,1935,2,1,1,2,2,2,2,15098.571,12021.674,25987.348,24043.348
133061041,33,2,1,133061,4,1,1,1,1,1,1,1,57,12,61,1,1,1,2,9,3,1,1,6114,1271,5,1957,2,1,1,2,2,2,1,12497.143,14129.7615,19649.143,28259.523
133061051,33,2,1,133061,5,1,1,1,1,1,1,1,66,3,52,1,1,1,2,9,2,1,1,1420,46303,5,1966,2,1,1,2,2,2,1,13131.429,12642.8575,24147.598,25285.715
133061101,33,2,1,133061,10,1,1,1,1,1,1,1,46,5,72,1,1,1,2,9,2,1,1,5221,47231,5,1946,1,2,1,1,2,2,2,22628.572,15716.666,64174.574,31433.332
133062021,33,2,11,133062,2,1,1,1,1,1,1,1,67,4,52,1,1,1,2,9,9,1,1,1420,56302,5,1967,2,2,1,2,2,2,1,22722.857,18250,33209.816,36500
133062041,33,2,11,133062,4,1,1,1,1,1,1,1,51,3,68,1,1,1,2,9,8,1,1,6113,1120,1,1951,1,1,1,2,2,2,2,23648.572,14252.381,27415.088,28504.762
133062101,33,2,11,133062,10,1,1,1,1,1,1,1,68,7,51,1,1,1,2,9,10,1,1,6411,1120,5,1968,1,2,2,2,2,2,2,24492.857,11248.0155,33972.469,22496.031
133063011,33,2,2,133063,1,1,1,1,1,1,1,2,68,10,50,1,1,1,4,9,10,7,2, , ,7,1968,1,1,2,2,2,2,2,19988.572,21878.5705,41039.535,43757.141
133063081,33,2,2,133063,8,1,1,1,1,1,1,1,75,3,43,1,1,1,2,9,10,1,1,9313,41001,3,1975,1,2,2,2,2,2,2,21981.428,15500,40434.895,31000
133063101,33,2,2,133063,10,1,1,1,1,1,1,1,52,11,66,1,1,1,2,9,5,9,2, , ,7,1952,2,2,2,2,2,2,2,25191.428,15254.7615,54635.738,30509.523
133064101,33,2,12,133064,10,1,1,1,1,1,1,1,89,10,30,1,1,1,2,9,10,1,1,3123,84130,1,1989,1,1,2,2,2,2,2,23400,20160.715,61687.832,40321.43
133065021,33,2,2,133065,2,1,1,1,1,1,1,1,80,9,38,1,1,1,2,9,10,1,1,6117,1281,5,1980,1,2,2,2,2,2,2,30664.287,19043.1545,56850.531,38086.309
133065031,33,2,2,133065,3,1,1,1,1,1,1,2,61,7,57,1,1,1,4,9,5,2,1,9211,1611,3,1961,2,1,1,2,2,2,1,14378.571,19692.8575,27773.686,39385.715
133066021,33,2,12,133066,2,1,1,1,1,1,1,2,42,3,77,1,1,1,4,9,19,1,1,6117,1282,5,1942,1,1,2,2,2,2,2,5460,14628.5715,8597.5,29257.143
133066031,33,2,12,133066,3,1,1,1,1,1,1,2,46,7,73,1,1,1,4,9,19,9,2, , ,7,1946,2,2,1,2,1,2,1,28800,18175,40628.836,36350
133066041,33,2,12,133066,4,1,1,1,1,1,1,1,82,4,37,1,1,1,2,9,10,1,1,7115,16222,3,1982,1,1,2,2,2,2,2,9098.5713,9971.4285,12756.859,19942.857
133066091,33,2,12,133066,9,1,1,1,1,1,1,1,56,7,63,1,1,1,2,9,5,9,1,6117,1284,5,1956,1,1,1,2,1,2,2,10285.715,13903.5715,13697.381,27807.143
133067021,33,2,3,133067,2,1,1,1,1,1,1,1,76,7,42,1,1,1,2,9,3,1,1,9998,99998,3,1976,2,1,2,2,2,2,2,17545.715,11608.333,24016.047,23216.666
133067031,33,2,3,133067,3,1,1,1,1,1,1,1,59,10,59,1,1,1,2,9,8,1,1,9998,99998,3,1959,1,1,2,2,2,2,2,32670,15792.8575,60435.543,31585.715
133067041,33,2,3,133067,4,1,1,1,1,1,1,1,59,9,59,1,1,1,2,9,2,9,2, , ,7,1959,2,1,1,2,2,2,1,15377.143,9885.715,26340.58,19771.43
133067061,33,2,3,133067,6,1,1,1,1,1,1,1,46,4,72,1,1,1,4,9,5,9,2, , ,7,1946,2,1,2,2,2,2,1,36411.43,17550,36411.43,35100
133068091,33,2,3,133068,9,1,1,1,1,1,1,2,66,9,52,1,1,1,2,9,10,1,1,7531,14109,3,1966,1,1,1,2,2,2,2,14751.429,16512.5175,46626.754,33025.035
133068101,33,2,3,133068,10,1,1,1,1,1,1,2,76,7,42,1,1,1,6,9,11,1,1,9111,85101,3,1976,2,1,1,2,1,2,1,9270,20198.215,43020.949,40396.43
133069031,33,2,4,133069,3,1,1,1,1,1,1,1,45,8,73,1,1,1,2,9,19,9,2, , ,7,1945,2,2,1,2,2,2,2,15844.286,14164.286,23155.811,28328.572
133069041,33,2,4,133069,4,1,1,1,1,1,1,2,55,9,63,1,1,1,4,9,7,1,1,1420,56302,5,1955,1,1,2,1,2,2,2,5738.5713,16484.5235,30803.189,32969.047
133069051,33,2,4,133069,5,1,1,1,1,1,1,1,74,6,44,1,1,1,2,9,1,1,1,7512,47215,3,1974,2,1,2,1,1,2,1,13234.286,21001.1895,32072.787,42002.379
133069091,33,2,4,133069,9,1,1,1,1,1,1,1,77,4,42,1,1,1,2,9,6,1,1,5221,47811,5,1977,1,3,2,2,2,2,2,19984.285,15827.619,44797.297,31655.238
133069101,33,2,4,133069,10,1,1,1,1,1,1,1,50,12,68,1,1,1,2,9,4,1,1,7221,25933,1,1950,2,1,2,2,2,2,2,18501.428,16919.047,57347.816,33838.094
133070061,33,2,4,133070,6,1,1,1,1,1,1,1,47,6,71,1,1,1,2,9,3,1,1,9111,97009,3,1947,2,1,1,2,2,2,1,11044.286,9461.171,21410.52,18922.342
133070081,33,2,4,133070,8,1,1,1,1,1,1,2,51,5,67,1,1,1,4,9,12,5,2, , ,7,1951,2,1,2,1,2,2,1,13135.714,16314.4815,53695.922,32628.963
133071051,33,2,5,133071,5,1,1,1,1,1,1,1,85,5,34,1,1,1,2,9,10,1,1,7412,14109,3,1985,1,1,2,2,2,2,2,22748.57,21692.8575,65121.691,43385.715
133071081,33,2,5,133071,8,1,1,1,1,1,1,1,69,4,50,1,1,1,2,9,19,1,1,8323,49222,3,1969,2,2,2,1,2,2,1,16692.857,17639.285,68183.328,35278.57
133072011,33,2,6,133072,1,1,1,1,1,1,1,1,42,5,77,1,1,1,2,9,2,9,2, , ,7,1942,2,1,2,2,1,2,2,9604.2852,10824.048,17921.199,21648.096
133072021,33,2,6,133072,2,1,1,1,1,1,1,2,68,5,51,1,1,1,4,9,8,1,1,6111,1222,5,1968,1,2,2,2,2,2,2,15985.714,19609.582,30448.889,39219.164
133072041,33,2,6,133072,4,1,1,1,1,1,1,1,57,8,61,1,1,1,2,9,10,1,1,6113,1120,5,1957,2,2,2,2,2,2,2,18535.715,16028.968,48501.727,32057.936
133072061,33,2,6,133072,6,1,1,1,1,1,1,1,63,3,56,1,1,1,2,9,8,1,1,9629,42101,3,1963,1,2,2,2,2,2,2,12137.143,18777.2615,32290.844,37554.523
133072071,33,2,6,133072,7,1,1,1,1,1,1,2,66,6,53,1,1,1,4,9,5,7,2, , ,7,1966,2,1,2,1,2,2,1,15462.857,20660.715,27968.725,41321.43
133073011,33,2,6,133073,1,1,1,1,1,1,1,2,93,9,25,1,1,1,2,9,10,7,2, , ,7,1993,1,1,2,2,1,2,2,17592.857,14171.4285,59561.129,28342.857
133073051,33,2,6,133073,5,1,1,1,1,1,1,2,80,6,39,1,1,1,7,9,9,1,1,7316,13932,3,1980,2,1,2,2,2,2,2,10118.571,12702.0235,19147.074,25404.047
133073071,33,2,6,133073,7,1,1,1,1,1,1,1,62,3,57,1,1,1,2,9,1,1,1,6117,1282,5,1962,2,1,2,2,2,2,2,18390,9295.2385,35095.668,18590.477
133074031,33,1,7,133074,3,1,1,1,1,1,1,2,42,6,77,1,6,3,4,9,8,9,2, , ,7,1942,2,3,2,2,2,2,1,22967.143,20241.4295,51048.676,40482.859
133074101,33,1,7,133074,10,1,2,1,1,1,1,2,41,8,77,1,6,3,4,9,11,4,2, , ,7,1941,2,1,1,2,2,2,1,6222.8574,15310,17798.857,30620
133075011,33,2,7,133075,1,1,1,1,1,1,1,1,61,8,57,1,1,1,2,9,8,1,1,6111,1131,5,1961,2,2,1,2,2,2,1,15124.286,18164.7615,32893.117,36329.523
133075031,33,2,7,133075,3,1,1,1,1,1,1,1,67,1,52,1,1,1,7,9,2,1,1,9998,1619,2,1967,1,1,2,2,2,2,2,8910,15803.5715,19869.145,31607.143
133075091,33,2,7,133075,9,1,1,1,1,1,1,1,69,3,50,1,1,1,2,9,4,1,1,9211,1611,3,1969,1,1,2,2,2,2,2,16422.857,19894.285,21675.205,39788.57
133076041,33,2,8,133076,4,1,1,1,1,1,1,1,80,11,38,1,1,1,2,9,6,1,1,9211,1611,3,1980,2,2,2,2,1,2,2,13358.571,14177.8575,29707.525,28355.715
133076051,33,2,8,133076,5,1,1,1,1,1,1,2,54,11,64,1,1,1,4,9,19,7,2, , ,7,1954,3,2,1,2,2,2,1,15912.857,19242.8575,44326.574,38485.715
133076101,33,2,8,133076,10,1,1,1,1,1,1,1,59,11,59,1,1,1,2,9,19,9,2, , ,7,1959,2,2,2,2,2,2,2,27471.428,15271.4285,59414.715,30542.857
133077101,33,1,8,133077,10,1,1,1,1,1,1,1,84,10,34,1,1,1,2,9,10,1,1,6224,3116,3,1984,2,1,2,1,1,2,1,21111.428,12127.1425,39570.32,24254.285
133078021,33,2,9,133078,2,1,1,1,1,1,1,1,87,10,31,1,1,1,2,9,19,1,1,9313,41003,3,1987,1,1,2,2,2,2,2,12651.429,16650,18695.014,33300
133078031,33,2,9,133078,3,1,1,1,1,1,1,1,83,9,36,1,1,1,2,9,13,1,1,9112,85211,1,1983,1,1,2,2,2,2,2,17464.285,19507.1425,51277.723,39014.285
133078051,33,2,9,133078,5,1,1,1,1,1,1,1,84,2,35,1,1,1,2,9,10,1,1,7116,41001,3,1984,1,2,2,2,2,2,2,17121.428,21292.8575,36299.578,42585.715
133078101,33,2,9,133078,10,1,1,1,1,1,1,1,55,4,64,1,1,1,2,9,6,1,1,6113,1120,5,1955,1,1,2,2,1,2,2,34200,16429.4045,43242.434,32858.809
133079011,33,2,10,133079,1,1,1,1,1,1,1,1,77,4,42,1,4,3,2,9,7,1,1,7511,47817,5,1977,1,2,2,2,2,2,2,23164.285,20178.5725,41639.422,40357.145
133079031,33,2,10,133079,3,1,1,1,1,1,1,1,58,2,61,1,4,3,2,9,11,4,2, , ,7,1958,1,1,2,2,2,2,2,25675.715,20971.4295,43796.859,41942.859
133079071,33,2,10,133079,7,1,1,1,1,1,1,1,63,10,56,1,4,3,2,9,8,1,1,9219,3116,3,1963,1,1,2,2,2,2,2,28834.285,20021.4275,43532.746,40042.855
133079101,33,2,10,133079,10,1,1,1,1,1,1,1,79,3,40,1,4,3,2,9,9,1,1,7511,10102,5,1979,2,2,2,2,2,2,2,34362.855,20632.1425,63059.313,41264.285
133080021,33,2,10,133080,2,1,1,1,1,1,1,1,47,10,72,1,1,1,2,9,5,1,1,5221,47217,5,1947,2,2,2,1,2,2,2,17387.143,16339.4045,48109.918,32678.809
133080041,33,2,10,133080,4,1,1,1,1,1,1,2,83,11,35,1,1,1,2,9,10,7,2, , ,7,1983,2,1,2,1,2,2,1,19212.857,11690.4765,42825.332,23380.953
133080071,33,2,10,133080,7,1,1,1,1,1,1,1,44,3,75,1,1,1,2,9,1,9,2, , ,7,1944,2,2,1,2,2,2,1,28855.715,17787.381,46945.82,35574.762
133080091,33,2,10,133080,9,1,1,1,1,1,1,1,63,11,55,1,1,1,2,9,1,1,1,9211,96099,3,1963,2,2,1,2,2,2,1,14571.429,15730.952,24726.611,31461.904
133080101,33,2,10,133080,10,1,1,1,1,1,1,1,52,4,67,1,1,1,2,9,7,1,1,6113,1120,5,1952,2,1,1,2,1,2,1,17627.143,9814.921,44280.957,19629.842
133081011,33,2,11,133081,1,1,1,1,1,1,1,1,45,10,74,1,1,1,2,9,2,1,1,6113,1120,5,1945,1,1,2,1,2,2,2,15175.714,10211.1115,28746.977,20422.223
133081051,33,2,11,133081,5,1,1,1,1,1,1,2,80,2,39,1,1,1,7,9,10,1,1,9510,47735,5,1980,1,1,2,2,2,2,2,27072.857,14778.5715,44495.82,29557.143
133081071,33,2,11,133081,7,1,1,1,1,1,1,2,62,11,57,1,1,1,4,9,3,1,1,5153,79120,3,1962,1,1,2,2,2,2,2,11250,11171.4285,22816.584,22342.857
133082011,33,2,11,133082,1,1,1,1,1,1,1,1,82,9,37,1,1,1,2,9,4,1,1,9211,1611,2,1982,1,2,1,2,2,2,2,11327.143,19500,22133.664,39000
133082031,33,2,11,133082,3,1,1,1,1,1,1,2,35,8,84,1,1,1,4,9,3,9,2, , ,7,1935,2,1,1,1,1,2,1,21985.715,22007.1425,33345.441,44014.285
133082051,33,2,11,133082,5,1,1,1,1,1,1,1,79,7,40,1,1,1,2,9,10,1,1,9211,1611,1,1979,2,2,2,1,2,2,2,27544.285,18420.715,39245.246,36841.43
133082101,33,2,11,133082,10,1,1,1,1,1,1,1,50,4,69,1,1,1,2,9,19,9,2, , ,7,1950,2,2,1,2,1,2,1,18810,15026.3095,42052.191,30052.619
133083051,33,2,12,133083,5,1,1,1,1,1,1,1,54,6,65,1,1,1,2,9,10,1,1,9211,84130,1,1954,2,1,2,2,2,2,2,12964.286,21315.4765,47267.285,42630.953
133083061,33,2,12,133083,6,1,1,1,1,1,1,2,42,3,77,1,1,1,7,9,4,9,2, , ,7,1942,2,2,2,2,2,2,2,15827.143,11405.3575,30407.797,22810.715
133084011,33,2,12,133084,1,1,1,1,1,1,1,1,50,1,69,1,1,1,2,9,5,5,2, , ,7,1950,2,1,1,1,2,2,2,22538.572,13459.5245,37108.578,26919.049
141001011,41,1,1,141001,1,1,1,1,1,1,1,2,58,10,60,1,2,2,4,9,6,1,1,5131,56102,4,1958,2,1,2,2,1,2,1,11404.286,11631.667,17213.877,23263.334
141001031,41,1,1,141001,3,1,1,1,1,1,1,1,33,6,85,1,2,2,4,9,10,9,2, , ,7,1933,2,2,2,1,2,2,2,19560,17816.666,39268.918,35633.332
141001061,41,1,1,141001,6,1,1,1,1,1,1,2,48,7,70,1,2,2,2,9,4,7,2, , ,7,1948,1,2,2,2,2,2,2,18852.857,11100,33701.652,22200
141001071,41,1,1,141001,7,1,1,1,1,1,1,1,55,6,63,1,2,2,2,9,10,5,2, , ,7,1955,1,1,2,2,2,2,2,26044.285,17171.4275,44707.117,34342.855
141001081,41,1,1,141001,8,1,1,1,1,1,1,1,49,12,69,1,2,2,2,9,2,1,1,9613,97003,3,1949,2,1,2,2,2,2,1,17815.715,18530,27588.381,37060
141001101,41,1,1,141001,10,1,1,1,1,1,1,2,82,1,37,1,2,2,2,9,8,7,2, , ,7,1982,1,1,2,2,2,1,2,17511.428,11363.0955,27810.096,22726.191
141002051,41,2,2,141002,5,1,1,1,1,1,1,1,61,7,57,1,2,2,2,9,10,1,1,9313,41003,3,1961,1,1,1,2,2,2,2,20322.857,16663.6915,29361.238,33327.383
141002081,41,2,2,141002,8,1,1,1,1,1,1,1,60,2,59,1,2,2,2,9,10,1,1,2621,84120,1,1960,2,2,1,2,1,2,1,21561.428,17113.0955,29316.83,34226.191
141003051,41,2,1,141003,5,1,1,1,1,1,1,1,78,4,40,1,2,2,2,9,10,1,1,7115,31001,3,1978,2,2,2,2,2,2,2,15077.143,13181.3095,23075.326,26362.619
141003081,41,2,1,141003,8,1,1,1,1,1,1,1,83,1,36,1,2,2,2,9,10,1,1,6111,1111,5,1983,1,2,2,2,2,2,2,17014.285,18132.7385,23096.629,36265.477
141004031,41,1,2,141004,3,1,1,1,1,1,1,1,55,1,64,1,2,4,2,9,8,1,1,7531,14105,5,1955,2,1,2,2,2,2,1,25782.857,15000,37415.148,30000
141004071,41,1,2,141004,7,1,1,1,1,1,1,1,83,4,35,1,4,3,2,9,5,1,1,9611,47742,5,1983,2,3,2,2,2,2,2,18124.285,11783.333,37952.477,23566.666
141004081,41,1,2,141004,8,1,1,1,1,1,1,1,82,12,36,1,4,3,2,9,9,1,1,9611,47742,5,1982,2,2,2,2,2,2,1,22542.857,16925,39763.496,33850
141004101,41,1,2,141004,10,1,1,1,1,1,1,1,50,5,68,1,4,3,2,9,10,1,1,8323,49222,5,1950,2,1,2,2,2,2,2,16414.285,17150,36137.121,34300
141005011,41,1,1,141005,1,1,1,1,1,1,1,1,50,4,68,1,2,4,2,9,8,9,2, , ,7,1950,2,1,1,2,2,2,2,22444.287,13471.548,29195.619,26943.096
141005051,41,1,1,141005,5,1,1,1,1,1,1,1,57,8,61,1,2,4,2,9,5,1,1,6225,3111,3,1957,3,3,2,2,2,2,1,31195.715,17666.666,49128.672,35333.332
141005061,41,1,1,141005,6,1,1,1,1,1,1,1,62,4,56,1,2,4,2,9,4,1,1,6224,3112,3,1962,2,1,2,1,2,2,1,6467.1426,13476.666,12469.81,26953.332
141005091,41,1,1,141005,9,1,1,1,1,1,1,1,71,5,47,1,2,2,2,9,8,9,2, , ,7,1971,2,2,2,1,2,2,1,44871.43,14641.666,65606.43,29283.332
141006071,41,2,3,141006,7,1,1,1,1,1,1,1,86,8,32,1,2,2,2,9,10,1,1,7116,41003,3,1986,2,1,1,2,2,2,1,19590,15042.8575,27767.16,30085.715
141007011,41,2,2,141007,1,1,1,1,1,1,1,1,57,2,62,1,2,4,2,9,2,9,2, , ,7,1957,1,2,2,2,2,2,2,21964.285,11929.7615,36067.117,23859.523
141007021,41,2,2,141007,2,1,1,1,1,1,1,1,47,11,71,1,2,2,2,9,6,1,1,6122,47212,5,1947,2,2,2,2,2,2,2,21295.715,14136.9045,41577.418,28273.809
141007061,41,2,2,141007,6,1,1,1,1,1,1,2,47,1,72,1,2,2,4,9,3,7,2, , ,7,1947,2,2,1,2,2,2,1,15390,18000,31306.461,36000
